imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0243907,0.0,/xiZKRV20HRs87FqRpQL2RJLuISe.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,2464.0,en,Firetrap,"Master burglar Max Hopper is released early after three years and soon gets an exceptional job: stealing an advanced computer-chip from the IQ Industries headquarters. His first attempt fails; when he enters in cop uniform during an emergency board meeting, a fire quickly spreads- he considers it a godsend opportunity and stays, but soon has his hands too full saving other lives and just surviving to concentrate on the chip; only the owner, his wife who just filed for divorce and a few employees remain, but it soon turns out one of them stole company secrets but the arsonist and/or another chip-thieves are among them.",2.496,/zpwNpjEx0Ra1deLSPNAMHEAa7os.jpg,"[{'id': 1164, 'logo_path': None, 'name': 'City Heat Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-03-16,0.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He's the only way out.,Firetrap,0.0,4.9,15.0,
tt0243931,0.0,/7Q6Zy7LJKqrHXFfmCNHm9qOj3aP.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,26014.0,en,Good Advice,An investment banker loses everything and must discover what's important in life.,6.484,/1uUYExFdpg3zASJ5EtJXN81G4Io.jpg,"[{'id': 23019, 'logo_path': None, 'name': 'Evolution Entertainment', 'origin_country': ''}, {'id': 152204, 'logo_path': None, 'name': 'Kingman Films International', 'origin_country': ''}, {'id': 10405, 'logo_path': None, 'name': 'EFO Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-15,0.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Good Advice,0.0,6.085,72.0,R
tt0243991,0.0,/7w3BUmL2hG6fPYTO8fyrJUl2JP0.jpg,,8000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,47237.0,en,Intimate Affairs,"When a scholar is haunted by an overwhelming desire to understand the mystery of sex, he decides to conduct an investigation. With two beautiful assistants joining the case, the stakes are raised.",7.129,/mfIVhldZHW7xkXR6rnTaFJkiV3l.jpg,"[{'id': 4411, 'logo_path': None, 'name': 'MMC Independent', 'origin_country': ''}, {'id': 533, 'logo_path': '/yhjt5QW0JINvDPwdMBDMYnvlMKF.png', 'name': 'Janus Films', 'origin_country': 'US'}, {'id': 770, 'logo_path': None, 'name': 'Kingsgate Films', 'origin_country': ''}, {'id': 16850, 'logo_path': None, 'name': 'ApolloMedia', 'origin_country': 'DE'}, {'id': 28373, 'logo_path': None, 'name': 'Gemini Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-04-18,0.0,108.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He uncovered their secrets.,Intimate Affairs,0.0,4.8,25.0,R
tt0244000,0.0,/6TkIKjHz4UYu2Z1I7tF57Frcz7i.jpg,,35000000.0,"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}]",,13496.0,en,American Outlaws,"When a Midwest town learns that a corrupt railroad baron has captured the deeds to their homesteads without their knowledge, a group of young ranchers join forces to take back what is rightfully theirs. They will become the object of the biggest manhunt in the history of the Old West and, as their fame grows, so will the legend of their leader, a young outlaw by the name of Jesse James.",13.905,/bfHkHstHIBpDAokujviWZw3mL8M.jpg,"[{'id': 10210, 'logo_path': None, 'name': 'Morgan Creek Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-08-17,13678913.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes the wrong side of the law is the right place to be.,American Outlaws,0.0,6.1,205.0,PG-13
tt0244071,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,77280.0,fr,"Mercredi, folle journée !","Wednesday is the day when children are not in school and stay at home. It is also the day when the parents are not there. In Nantes, in the spring, twenty or so carefree and boisterous kids between the ages of three and eleven take advantage of this day to make their parents go crazy. Emma, 9 years old and naturally romantic, decides that Roland, the little boy she met in the street, is unhappy and persuades her friends to adopt him. Victoria spends the day with Martin Socoa, an often distant father whom she learns to love. There are also Muriel, Bruno, Colette and Henri who take off and create panic in their parents' home, while Marylin lives the founding drama of her childhood with a mother of an unreal sweetness. Throughout these little stories, we realize that the world of children has its own logic, totally different from that of adults.",1.217,/lZk9YrVWDjtDnkAqSsNJBHb61FK.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2001-03-28,0.0,127.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Day Off,0.0,5.6,12.0,
tt0244072,0.0,/nRRlf43k38WM4JWNJb7RAiwUtHs.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,584421.0,es,Mi dulce,"Laura is a fifteen-year-old teenager who receives a letter from her mother, of which she had no news a decade ago. Laura decides to try to go to Holland to meet her, in need of answers and alternatives to the hostile environment that surrounds her. For that, he will have to face Angela, his older sister, a young policewoman who, as a child, was forced to take the reins of the family when she was orphaned. Angela will try, by all means, to keep Laura with her and not be alone. Little by little the violence that surrounds him will make him lose control.",0.651,/6nlRz6gPxiQMDWi5g3wh0rT5tel.jpg,"[{'id': 13859, 'logo_path': None, 'name': 'Media Park', 'origin_country': ''}, {'id': 30764, 'logo_path': None, 'name': 'Tusitala Producciones Cinematográficas S.L.', 'origin_country': ''}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2001-05-04,0.0,93.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Mi dulce,0.0,3.0,2.0,
tt0244094,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,96238.0,en,Never Again,A man and a woman who have pledged never to fall in love again meet in a gay bar.,0.969,/oNPg56hNSdAdr9ttVYwVtxbBIrM.jpg,[],[],2001-03-11,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A mature love story for immature people,Never Again,0.0,4.5,8.0,
tt0244244,0.0,/78KbfgOV6M5bX9ngL3dFAtBHEIA.jpg,,102000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,9705.0,en,Swordfish,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",16.526,/mM6h4jMqC4q5IaFgBIGKQDLnRU.jpg,"[{'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 1885, 'logo_path': '/tXMFoE8AtNdnFzWOW0aCLwl7xxS.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 46458, 'logo_path': None, 'name': 'Jonathan Krane Group', 'origin_country': ''}, {'id': 172, 'logo_path': None, 'name': 'NPV Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-06-07,147080413.0,99.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Log On. Hack In. Go Anywhere. Get Everything.,Swordfish,0.0,6.212,2330.0,R
tt0244297,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,41839.0,en,The War Bride,"During World War II, a Cockney woman marries a Canadian soldier and adjusts to life in Alberta.",2.265,/tbIM8jCZC1kyRFYy4C0Wq7EFX4D.jpg,"[{'id': 18335, 'logo_path': None, 'name': 'DB Entertainment', 'origin_country': ''}, {'id': 18336, 'logo_path': None, 'name': 'Harvest Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2001-03-21,0.0,103.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The War Bride,0.0,5.9,12.0,
tt0244452,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,57950.0,en,Campfire Stories,"Two teens on their way to a backwoods party come across a beautiful young woman having car trouble. Their search for help only gets them lost, deep in the woods, where they meet Forest Ranger Bill with a penchant for scary stories. The campfire flickers long into the night as the ranger uses words to weave his tapestry of terror, filling their young minds with a host of horrific images that will be burned into your consciousness long after the fire's last embers have gone out. Insane doctors, Indian ghosts, bad drugs, a deranged handyman with shiny new shears - all that and more awaits anyone brave enough to stay until sunrise... if you live that long! - Written by Schleppy",1.315,/wTQQoXb2KxgxHJGM4c0vQDvsvQl.jpg,[],[],2001-10-01,0.0,95.0,[],Released,Gather round the fire... for the last night of your life.,Campfire Stories,0.0,2.2,6.0,
tt0244479,0.0,/8DvbkZsU1hjnLz6QUMn6dQHCTV1.jpg,,5000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,15813.0,cs,Tmavomodrý svět,"Lt. Franta Slama is a top pilot in the Czech Air Force who is assigned to train a promising young flier, Karel Vojtisek, and they soon become friends. When Nazi Germany invades Czechoslovakia in 1939, they both reject the authority of their new leaders and escape to England where they join other Czech exiles in the RAF. While flying a mission over England, Karel crash lands and happens upon the farmhouse of Susan, a young woman whose husband is in the Navy. Karel soon falls head over heels for Susan but, while they enjoy a brief fling, in time Susan decides she prefers the company of the older and more worldly Franta. As Franta and Karel struggle to maintain their friendship despite their romantic rivalry.",5.635,/9vu152xTO89l9UWDcqmE9zVD5xK.jpg,"[{'id': 486, 'logo_path': None, 'name': 'Portobello Pictures', 'origin_country': 'GB'}, {'id': 2216, 'logo_path': None, 'name': 'Helkon Media', 'origin_country': 'DE'}, {'id': 2441, 'logo_path': '/7Vutdea75apwXkRyfQ4Ne6j0KcN.png', 'name': 'Fandango', 'origin_country': 'IT'}, {'id': 6419, 'logo_path': None, 'name': 'Biograf Jan Svěrák', 'origin_country': 'CZ'}, {'id': 487, 'logo_path': '/x3BUIowxU2skXOpnOeOkl7kIYDo.png', 'name': 'Česká televize', 'origin_country': 'CZ'}, {'id': 1999, 'logo_path': None, 'name': 'Phoenix Film Investments', 'origin_country': 'DK'}, {'id': 124883, 'logo_path': None, 'name': 'Tmavomodrý svět', 'origin_country': 'CZ'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2001-05-17,0.0,112.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Slovak', 'iso_639_1': 'sk', 'name': 'Slovenčina'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Dark Blue World,0.0,6.929,63.0,R
tt0244709,0.0,,,5000000.0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,52616.0,en,Pavilion of Women,"With World War 2 looming, a prominent family in China must confront the contrasting ideas of traditionalism, communism and Western thinking, while dealing with the most important ideal of all: love and its meaning in society.",4.468,/gnBjjOXY8vSDtNu7resdcy1cuVc.jpg,"[{'id': 708, 'logo_path': None, 'name': 'Beijing Film Studio', 'origin_country': 'CN'}, {'id': 2269, 'logo_path': None, 'name': 'China Film Co-Production Corporation', 'origin_country': ''}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-03-16,0.0,116.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Pavilion of Women,0.0,5.6,16.0,
tt0244744,0.0,/fBbR7km9DvBZVWdus7jNIUMHgaw.jpg,,0.0,"[{'id': 28, 'name': 'Action'}]",,184516.0,en,Queen's Messenger,"By order of Her Majesty's Secret Service, Captain Strong is given a dangerous assignment to deliver a delicate communication to the British Ambassador in Kazakhstan. As the senior officer for the elite Queen's Messenger corps, Captain Strong must pledge to protect his diplomatic cargo with his life",1.04,/6EMxsK2Xeb5iWGZ3TpSoqr2nEIa.jpg,"[{'id': 1326, 'logo_path': None, 'name': 'France Film', 'origin_country': ''}, {'id': 1426, 'logo_path': None, 'name': 'Towers of London Productions', 'origin_country': ''}, {'id': 15567, 'logo_path': None, 'name': 'Boyana Film', 'origin_country': 'BG'}, {'id': 34532, 'logo_path': None, 'name': 'Prophecy Entertainment', 'origin_country': ''}, {'id': 83158, 'logo_path': None, 'name': 'GFI/Messenger', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'BG', 'name': 'Bulgaria'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2001-02-05,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,When it positively has to get there....,Queen's Messenger,0.0,4.8,4.0,
tt0244803,0.0,,,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,78240.0,en,Snakeskin,"A hitchhiker takes two kids on the ride of their dreams, but they soon learn that their newfound hero is just as capable of delivering nightmares.",1.03,/46NSK62OjLXP3gHpz7Yk7lR3I1q.jpg,"[{'id': 8114, 'logo_path': None, 'name': 'CowGirl Productions', 'origin_country': 'NZ'}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",2001-10-01,0.0,94.0,[],Released,Take a fast trip...,Snakeskin,0.0,5.2,5.0,
tt0244941,0.0,/fBsBxRnSOYeXYW87tBK9FAzuCkg.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}]",,72073.0,en,Horror 101,"A bunch of students get summoned at night in college by its professor to make the final presentation of the semester, little they know that a serial killer will be there too making them disappear one by one.",1.387,/hHsfuxcFsCPMKnUAOCONOSSOJIG.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-09-04,0.0,89.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Horror 101,0.0,2.0,5.0,PG-13
tt0244970,0.0,/a7KqlYVWAa2X7kSPM0uB8jQNUt.jpg,,23000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,12658.0,en,Someone Like You...,"Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.",12.344,/j6lr8jE8hDgx75GeRRL1greDmkz.jpg,"[{'id': 13769, 'logo_path': None, 'name': 'Lynda Obst Productions', 'origin_country': ''}, {'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-03-30,38689940.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The story about the one that got away and the one she never saw coming.,Someone Like You...,0.0,6.0,335.0,PG-13
tt0245046,0.0,/nJJXePhe337jqaJthzQhbamcBsI.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,12660.0,en,Charlotte Gray,"This is a drama set in Nazi-occupied France at the height of World War II. Charlotte Gray tells the compelling story of a young Scottish woman working with the French Resistance in the hope of rescuing her lover, a missing RAF pilot. Based on the best-selling novel by Sebastian Faulks.",9.982,/6RnRclsipl3cZKnDfsu0MrqWCwI.jpg,"[{'id': 1267, 'logo_path': '/j3kXC0bEn4vxrIyUApeKBtSUu9w.png', 'name': 'Ecosse Films', 'origin_country': 'GB'}, {'id': 52843, 'logo_path': None, 'name': 'Pod Films', 'origin_country': ''}, {'id': 191, 'logo_path': '/d5tPJd8jGLtJC5cp9NG0HeoTyoe.png', 'name': 'Senator Film', 'origin_country': 'DE'}, {'id': 6705, 'logo_path': '/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 190542, 'logo_path': None, 'name': 'Charlotte Gray Productions', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-12-17,741394.0,121.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The story of an ordinary woman in an extraordinary time.,Charlotte Gray,0.0,6.1,133.0,PG-13
tt0245084,0.0,/xmbZh73joJ6ucRHOyu7hczLc4lx.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,257875.0,it,Domenica,"Police inspector Sciarra, struggling with an identity crisis, and Domenica, an orphan who would like to know about her mother, spend one day together along the streets of Naples. It's Sciarra's last day of work and he has to take Domenica to the morgue, to identify a man who might have raped her. To Domenica, Sciarra is a father she never had, to him she is the daughter he couldn't have.",0.627,/1hBqHggrMIG5R3eG78tgT6QoUNy.jpg,"[{'id': 79751, 'logo_path': None, 'name': 'Sidecar Films & TV', 'origin_country': ''}, {'id': 11912, 'logo_path': None, 'name': 'Mikado Film', 'origin_country': 'IT'}, {'id': 1583, 'logo_path': '/gKP4egMJOi5rksdnplfPV1wa0sd.png', 'name': 'RAI', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2001-02-02,0.0,95.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Domenica,0.0,8.0,1.0,
tt0245090,0.0,/j724iaQRnQTaxZ5dNIsvYaE4RQo.jpg,,7500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,48130.0,en,Edges of the Lord,A 12-year-old Jewish boy hides with a family of Catholic peasant farmers to escape the Nazis.,7.123,/toHIsXqxaLuqyTBIfzsqoPKibZO.jpg,"[{'id': 11114, 'logo_path': None, 'name': 'Braun Entertainment Group', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'PL', 'name': 'Poland'}]",2001-01-01,0.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Edges of the Lord,0.0,6.7,72.0,R
